日期,收盘,开盘,,,,
2004/12/15,103.1,103.07,,,,
2004/12/14,102.87,102.41,,,,
2004/12/13,102.77,102.69,,,,
2004/12/10,102.62,102.75,,,,
2004/12/9,102.75,102.79,,,,
2004/12/8,102.89,102.45,,,,
2004/12/7,102.54,102.39,,,,
2004/12/6,102.4,102.25,,,,
2004/12/3,102.29,102.22,,,,
2004/12/2,101.7,101.67,,,,
2004/12/1,101.51,101.95,,,,
2004/11/30,102.2,102.12,,,,
2004/11/29,102.15,102.24,,,,
2004/11/26,102.43,102.37,,,,
2004/11/24,102.73,102.63,,,,
2004/11/23,102.63,102.59,,,,
2004/11/22,102.69,102.56,,,,
2004/11/19,102.53,102.58,,,,
2004/11/18,102.74,102.74,,,,
2004/11/17,102.7,102.26,,,,
2004/11/16,102.44,102.44,,,,
2004/11/15,102.54,102.39,,,,
2004/11/12,102.49,102.39,,,,
2004/11/11,102.37,102.24,,,,
2004/11/10,102.27,102.33,,,,
2004/11/9,102.39,102.39,,,,
2004/11/8,102.15,102.36,,,,
2004/11/5,102.52,102.44,,,,
2004/11/4,102.78,102.99,,,,
2004/11/3,102.87,102.64,,,,
2004/11/2,102.65,102.86,,,,
2004/11/1,102.74,102.89,,,,
2004/10/29,103.24,103.15,,,,
2004/10/28,102.97,102.89,,,,
2004/10/27,102.85,103.37,,,,
2004/10/26,103.08,103.25,,,,
2004/10/25,103.38,103.43,,,,
2004/10/22,103.26,103.15,,,,
2004/10/21,103.01,103.2,,,,
2004/10/20,103.27,102.91,,,,
2004/10/19,102.91,102.65,,,,
2004/10/18,102.86,102.99,,,,
2004/10/15,102.95,103,,,,
2004/10/14,103.14,102.9,,,,
2004/10/13,102.65,102.41,,,,
2004/10/12,102.5,102.76,,,,
2004/10/11,102.6,102.36,,,,
2004/10/8,102.5,102.57,,,,
2004/10/7,102,101.97,,,,
2004/10/6,102,102.17,,,,
2004/10/5,102.19,102.01,,,,
2004/10/4,102.2,101.76,,,,
2004/10/1,102.17,102.26,,,,
2004/9/30,102.67,102.59,,,,
2004/9/29,102.52,102.62,,,,
2004/9/28,103.11,103.14,,,,
2004/9/27,102.94,102.86,,,,
2004/9/24,102.97,102.84,,,,
2004/9/23,102.94,103.22,,,,
2004/9/22,103.25,103.04,,,,
2004/9/21,102.91,102.94,,,,
2004/9/20,102.94,102.89,,,,
2004/9/17,102.5,102.89,,,,
2004/9/16,102.93,102.65,,,,
2004/9/15,102.62,102.64,,,,
2004/9/14,102.68,102.57,,,,
2004/9/13,102.57,102.47,,,,
2004/9/10,102.47,102.55,,,,
2004/9/9,102.25,102.42,,,,
2004/9/8,102.35,101.85,,,,
2004/9/7,102.04,101.89,,,,
2004/9/3,102.05,101.99,,,,
2004/9/2,102.1,102.42,,,,
2004/9/1,102.51,102.31,,,,
2004/8/31,102.46,102.66,,,,
2004/8/30,102.46,102.44,,,,
2004/8/27,102.36,102.39,,,,
2004/8/26,102.29,102.19,,,,
2004/8/25,102.1,102.09,,,,
2004/8/24,102.09,101.75,,,,
2004/8/23,102.08,102.09,,,,
2004/8/20,102.05,102.39,,,,
2004/8/19,102.35,102.12,,,,
2004/8/18,102.01,102.39,,,,
2004/8/17,102.34,102.09,,,,
2004/8/16,102.04,102.04,,,,
2004/8/13,102.16,102.15,,,,
2004/8/12,101.96,101.51,,,,
2004/8/11,101.75,101.68,,,,
2004/8/10,101.68,101.99,,,,
2004/8/9,101.95,101.99,,,,
2004/8/6,101.88,101.86,,,,
2004/8/5,101.23,101.16,,,,
2004/8/4,101.16,100.79,,,,
2004/8/3,100.94,100.88,,,,
2004/8/2,100.8,101.08,,,,
2004/7/30,101.15,100.71,,,,
2004/7/29,100.41,100.59,,,,
2004/7/28,100.64,100.49,,,,
2004/7/27,100.49,100.89,,,,
2004/7/26,100.72,101,,,,
2004/7/23,101.19,101.14,,,,
2004/7/22,100.96,100.99,,,,
2004/7/21,100.74,100.75,,,,
2004/7/20,100.98,101.25,,,,
2004/7/19,101.25,101.49,,,,
2004/7/16,101.4,101.01,,,,
2004/7/15,100.73,100.71,,,,
2004/7/14,100.92,100.99,,,,
2004/7/13,100.86,100.89,,,,
2004/7/12,100.97,100.8,,,,
2004/7/9,100.67,100.97,,,,
2004/7/8,100.97,100.94,,,,
2004/7/7,100.86,100.87,,,,
2004/7/6,100.92,100.99,,,,
2004/7/2,100.99,100.99,,,,
2004/7/1,100.35,100.29,,,,
2004/6/30,100.54,100.14,,,,
2004/6/29,99.75,99.41,,,,
2004/6/28,99.93,100,,,,
2004/6/25,100.26,100.24,,,,
2004/6/24,100.29,100.29,,,,
2004/6/23,99.91,99.89,,,,
2004/6/22,99.99,99.94,,,,
2004/6/21,100.03,99.99,,,,
2004/6/18,99.9,99.81,,,,
2004/6/17,99.75,99.64,,,,
2004/6/16,99.64,99.84,,,,
2004/6/15,99.84,99.49,,,,
2004/6/14,99,99,,,,
2004/6/10,99.28,99.34,,,,
2004/6/9,99.38,99.16,,,,
2004/6/8,99.35,99.49,,,,
2004/6/7,99.59,99.49,,,,
2004/6/4,99.49,99.59,,,,
2004/6/3,99.7,99.5,,,,
2004/6/2,99.74,99.69,,,,
2004/6/1,99.7,99.8,,,,
2004/5/28,100.13,100.54,,,,
2004/5/27,100.48,100.15,,,,
2004/5/26,100,99.99,,,,
2004/5/25,99.75,99.89,,,,
2004/5/24,99.78,99.6,,,,
2004/5/21,99.7,99.95,,,,
2004/5/20,99.86,99.79,,,,
2004/5/19,99.59,99.64,,,,
2004/5/18,99.76,99.74,,,,
2004/5/17,99.71,99.66,,,,
2004/5/14,99.21,99.28,,,,
2004/5/13,99.19,99.25,,,,
2004/5/12,99.21,99.45,,,,
2004/5/11,99.35,99.01,,,,
2004/5/10,99.1,99.4,,,,
2004/5/7,99.25,99.5,,,,
2004/5/6,100.1,100.25,,,,
2004/5/5,100.41,100.65,,,,
2004/5/4,100.54,100.6,,,,
2004/5/3,100.36,100.65,,,,
2004/4/30,100.78,100.94,,,,
2004/4/29,100.81,101.03,,,,
2004/4/28,101.1,101.59,,,,
2004/4/27,101.57,101.45,,,,
2004/4/26,101.32,101.35,,,,
2004/4/23,101.35,101.45,,,,
2004/4/22,101.55,101.6,,,,
2004/4/21,101.18,101.05,,,,
2004/4/20,101.42,101.65,,,,
2004/4/19,101.75,101.95,,,,
2004/4/16,101.88,101.85,,,,
2004/4/15,101.6,101.48,,,,
2004/4/14,101.75,101.5,,,,
2004/4/13,102.05,101.98,,,,
2004/4/12,102.23,102.35,,,,
2004/4/8,102.26,102.3,,,,
2004/4/7,102.2,102.48,,,,
2004/4/6,102.45,102.45,,,,
2004/4/5,102.16,102.05,,,,
2004/4/2,102.79,102.41,,,,
2004/4/1,103.74,103.78,,,,
2004/3/31,103.95,103.8,,,,
2004/3/30,103.45,103.93,,,,
2004/3/29,103.86,103.78,,,,
2004/3/26,104.05,104.3,,,,
2004/3/25,104.41,104.35,,,,
2004/3/24,104.47,104.5,,,,
2004/3/23,104.41,104.35,,,,
2004/3/22,104.4,104.24,,,,
2004/3/19,104.13,104.24,,,,
2004/3/18,104.24,104.32,,,,
2004/3/17,104.34,104.58,,,,
2004/3/16,104.39,104.08,,,,
2004/3/15,104.14,104.15,,,,
2004/3/12,104.12,104.3,,,,
2004/3/11,104.44,104.54,,,,
2004/3/10,104.21,104.3,,,,
2004/3/9,104.33,104.18,,,,
2004/3/8,104.18,104.15,,,,
2004/3/5,103.83,103.9,,,,
2004/3/4,103.07,103.08,,,,
2004/3/3,102.82,103.08,,,,
2004/3/2,102.93,103.1,,,,
2004/3/1,103.29,103.35,,,,
2004/2/27,103.49,103.49,,,,
2004/2/26,103.21,103.33,,,,
2004/2/25,103.38,103.35,,,,
2004/2/24,103.14,103.33,,,,
2004/2/23,103.23,103.08,,,,
2004/2/20,102.95,103.23,,,,
2004/2/19,103.27,103.08,,,,
2004/2/18,103.16,103.45,,,,
2004/2/17,103.24,103.28,,,,
2004/2/13,103.49,103.23,,,,
2004/2/12,103.03,103.2,,,,
2004/2/11,103.02,102.67,,,,
2004/2/10,102.62,102.88,,,,
2004/2/9,102.84,102.93,,,,
2004/2/6,102.77,102.64,,,,
2004/2/5,102.35,102.6,,,,
2004/2/4,102.64,102.68,,,,
2004/2/3,102.63,102.78,,,,
2004/2/2,102.35,102.54,,,,
2004/1/30,102.6,102.83,,,,
2004/1/29,102.4,102.54,,,,
2004/1/28,102.64,103.14,,,,
2004/1/27,102.85,102.88,,,,
2004/1/26,102.7,103.08,,,,
2004/1/23,103.1,103.78,,,,
2004/1/22,103.35,103.38,,,,
2004/1/21,103.17,103.28,,,,
2004/1/20,103.1,103.18,,,,
2004/1/16,103.19,103.4,,,,
2004/1/15,103.27,103.35,,,,
2004/1/14,103.14,103.05,,,,
2004/1/13,103.15,103.04,,,,
2004/1/12,102.91,103.2,,,,
2004/1/9,103.2,103.14,,,,
2004/1/8,102.35,102.2,,,,
2004/1/7,102.38,102.2,,,,
2004/1/6,102.15,101.94,,,,
2004/1/5,101.69,101.54,,,,
2004/1/2,101.57,102.15,,,,
2003/12/31,102.15,102,,,,
2003/12/30,102.3,102.29,,,,
2003/12/29,102.49,102.5,,,,
2003/12/26,102.74,102.59,,,,
2003/12/24,102.23,102.34,,,,
2003/12/23,102.15,102.39,,,,
2003/12/22,102.55,102.69,,,,
2003/12/19,102.6,102.54,,,,
2003/12/18,102.55,102.45,,,,
2003/12/17,102.4,102.44,,,,
2003/12/16,102.15,102.1,,,,
2003/12/15,102.09,102.2,,,,
2003/12/12,102.15,102.24,,,,
2003/12/11,102.09,101.59,,,,
2003/12/10,101.73,101.74,,,,
2003/12/9,101.33,102.04,,,,
2003/12/8,101.9,101.99,,,,
2003/12/5,101.9,101.89,,,,
2003/12/4,101.39,101.14,,,,
2003/12/3,101.24,100.9,,,,
2003/12/2,101.14,100.84,,,,
2003/12/1,101.17,101.15,,,,
2003/11/28,101.72,101.75,,,,
2003/11/26,101.88,102.08,,,,
2003/11/25,102.25,101.78,,,,
2003/11/24,101.85,102.09,,,,
2003/11/21,102.28,102.34,,,,
2003/11/20,102.17,102,,,,
2003/11/19,101.82,102.28,,,,
2003/11/18,102.3,102.13,,,,
2003/11/17,102.35,102.22,,,,
2003/11/14,101.92,101.92,,,,
2003/11/13,101.84,101.53,,,,
2003/11/12,101.1,101.04,,,,
2003/11/11,100.91,101.18,,,,
2003/11/10,101.09,101.08,,,,
2003/11/7,100.9,100.69,,,,
2003/11/6,100.85,101.18,,,,
2003/11/5,101.4,101.5,,,,
2003/11/4,101.4,101.45,,,,
2003/11/3,101.2,101.33,,,,
2003/10/31,101.74,101.9,,,,
2003/10/30,101.9,101.79,,,,
2003/10/29,101.9,102.08,,,,
2003/10/28,102.35,101.8,,,,
2003/10/27,101.95,102.04,,,,
2003/10/24,102.15,101.8,,,,
2003/10/23,101.65,101.84,,,,
2003/10/22,101.9,101.75,,,,
2003/10/21,101.45,101.39,,,,
2003/10/20,101.25,101.14,,,,
2003/10/17,101.31,101.04,,,,
2003/10/16,100.83,101.39,,,,
2003/10/15,101.1,101.18,,,,
2003/10/14,101.35,101.44,,,,
2003/10/13,101.55,102,,,,
2003/10/10,102,101.68,,,,
2003/10/9,101.44,101.39,,,,
2003/10/8,101.8,101.49,,,,
2003/10/7,101.55,101.94,,,,
2003/10/6,101.9,101.64,,,,
2003/10/3,101.75,102.05,,,,
2003/10/2,102.49,102.2,,,,
2003/10/1,102.65,102.64,,,,
2003/9/30,102.7,102.3,,,,
2003/9/29,102.17,102.29,,,,
